id_grid,cellCentroidLatitude__,cellCentroidLongitude__,x2_3_7_8TCDD,Oxamyl100G_kg_kg_hectare_,Glyphosate360G_L_L_hectare_,ChromeEtCompos_s_exprim_sEnTantQueCr_,Compos_sOrganiquesVolatilsNonM_thaniques_COVNM_,HydrocarburesAromatiquesPolycycliques_HAP_,MercureEtCompos_s_exprim_sEnTantQueHg_,Particules_PM10_,ZincEtCompos_s_exprim_sEnTantQueZn_,impact_x2_3_7_8TCDD,impact_Oxamyl100G_kg_kg_hectare_,impact_Glyphosate360G_L_L_hectare_,impact_ChromeEtCompos_s_exprim_sEnTantQueCr_,impact_Compos_sOrganiquesVolatilsNonM_thaniques_COVNM_,impact_HydrocarburesAromatiquesPolycycliques_HAP_,impact_MercureEtCompos_s_exprim_sEnTantQueHg_,impact_Particules_PM10_,impact_ZincEtCompos_s_exprim_sEnTantQueZn_,impact
5108,2.305,28.185,2.33420576424209e-09,1.01001322677138e-07,0.0218438385449337,9.43289098877273e-08,6.73396020450006e-05,1.18088309696322e-06,1.67441771990532e-08,7.75674008746137e-07,3.93095339522853e-07,6.44748785838976e-12,1.51259580841281e-18,3.12366891192552e-14,3.37225852848625e-15,2.18853706646252e-12,3.07029605210438e-13,1.02829341014825e-12,1.10921383250698e-12,4.29260110758956e-14,0
5109,2.305,28.035,6.28758672185346e-09,5.26885973674531e-07,0.0646395441446968,2.72281016586652e-07,0.000181539284038162,4.10582240761765e-06,5.82179710403069e-08,2.69694750844222e-06,1.05973668916255e-06,1.58905804261932e-11,7.28367170007672e-18,8.53241982709998e-14,8.98527354735952e-15,5.44617852114487e-12,9.85397377828235e-13,3.30026034233292e-12,3.55997071114373e-12,1.06821458267585e-13,0
5110,2.305,27.885,1.36149220590591e-08,2.45239577840363e-06,0.14743782853454,5.88427246021762e-07,0.000365979482165731,1.03039776097157e-05,1.46103900882179e-07,6.76826320836695e-06,2.13640749221499e-06,3.26141608050282e-11,3.39019192406518e-17,1.94617933665592e-13,1.94180991187181e-14,1.09793844649719e-11,2.47295462633176e-12,8.28233793320897e-12,8.93410743504437e-12,2.15349875215271e-13,0
5111,2.305,27.735,2.7024970444518e-08,1.08492711482615e-05,0.304589102412955,1.13808359327589e-06,0.00064873345465879,2.31394845720686e-05,3.281032906355e-07,1.51993849386895e-05,3.78698557077427e-06,9.95276714138409e-11,2.49967207255946e-16,6.70096025308502e-13,6.25945976301738e-14,3.24366727329395e-11,9.25579382882745e-12,3.0999198899242e-11,3.3438646865117e-11,6.36213575890077e-13,0
5112,2.305,27.585,5.65927909603009e-08,5.33171055651358e-05,0.630900831558799,2.13495684580719e-06,0.00108799821055878,5.04127763702096e-05,7.1482135937908e-07,3.31140994732359e-05,6.35119634569503e-06,1.13935251447572e-10,7.76549566840334e-16,8.77412713473769e-13,7.4228713354236e-14,3.43889034402365e-11,1.27473746329712e-11,4.26930859738788e-11,4.60527715604133e-11,6.74504673348427e-13,0
5113,2.305,27.435,1.2963053300095e-07,0.000320808178360148,1.42619444121614,3.90425637815886e-06,0.00173549067100033,0.00010599529943392,1.5029464648553e-06,6.96239949844217e-05,1.01309377597771e-05,1.06883227167609e-10,2.21742612882535e-15,9.41288331202653e-13,6.44202302396212e-14,2.60323600650049e-11,1.27194359320704e-11,4.25995145998586e-11,4.59518366897183e-11,5.10599263092767e-13,0
5114,2.305,27.285,2.93382127653419e-07,0.00163401331441735,3.31578576847596,6.47714787310709e-06,0.00250918351797093,0.000195940617053097,2.77831431482591e-06,0.00012870541063431,1.46473749589132e-05,4.210149541383e-10,2.07062167202966e-14,4.01210077985591e-12,1.95933723161489e-13,6.90025467442005e-11,4.31069357516814e-11,1.44372325055613e-10,1.55733546867515e-10,1.35341744620358e-12,0
5115,2.305,27.135,6.21778141814982e-07,0.00605441830536326,7.1515172399891,9.0473896713184e-06,0.00313563622947864,0.000293746898581339,4.16514567290095e-06,0.000192950373297136,1.83042971739004e-05,9.89428046801909e-10,8.36962786533416e-14,9.44000275678561e-12,2.98563859153507e-13,9.40690868843591e-11,7.04992556595214e-11,2.36113777905409e-10,2.5469449275222e-10,1.84507315512916e-12,0
5116,2.305,26.985,1.32476645619103e-06,0.0176870671758445,14.149182980978,1.05000766277267e-05,0.00336869149969047,0.000355598884504239,5.04216780580275e-06,0.000233578423603812,1.96647594197644e-05,1.90267408792509e-09,2.24130515252301e-13,1.71205114069834e-11,3.17627317988734e-13,9.26390162414878e-11,7.82317545909325e-11,2.62011207860734e-10,2.82629892560613e-10,1.81702377038623e-12,0
5117,2.305,26.835,2.54753127227065e-06,0.0430356038257189,25.6147422149335,1.0151488455052e-05,0.00310320752641549,0.000352138378393134,4.99310001266408e-06,0.000231305358086663,1.81149955536504e-05,5.07973293743881e-09,7.43655234108422e-13,4.22643246546403e-11,4.18748898770896e-13,1.16370282240581e-10,1.0564151351794e-10,3.53811066897377e-10,3.81653840842995e-10,2.28248943975995e-12,0
5118,2.305,26.685,4.53362993403348e-06,0.0915265022793122,42.2645961221338,8.20633701399743e-06,0.00245865370584682,0.000287376646599795,4.07481951931649e-06,0.000188766014232336,1.43524086567054e-05,9.11153918030302e-09,1.58157795938651e-12,6.97365836015208e-11,3.38511401827394e-13,9.21995139692558e-11,8.62129939799386e-11,2.88741711138766e-10,3.11463923483355e-10,1.80840349074489e-12,0
5119,2.305,26.535,8.05717175606258e-06,0.181757342576873,63.7494911754596,5.57909803613968e-06,0.00168326852762773,0.000194735710954301,2.76122950661894e-06,0.000127913956894122,9.826092432713e-06,1.00111640676651e-09,2.09384458648557e-13,7.01244402930056e-12,1.53425195993841e-14,4.20817131906933e-12,3.89471421908601e-12,1.30440481892679e-11,1.40705352583535e-11,8.25391764347892e-14,0
5120,2.305,26.385,1.29453528495383e-05,0.349711833695484,87.4929717098961,3.222474630385e-06,0.000999004428370597,0.000111025949134824,1.57427790336511e-06,7.29284238733885e-05,5.83169590642219e-06,2.82595871667344e-08,7.65449261592675e-12,1.82860310873683e-10,1.68374299437616e-13,4.74527103476034e-11,4.21898606712332e-11,1.41300887494438e-10,1.52420405895382e-10,9.30738666664982e-13,0
5121,2.305,26.235,1.9974418430059e-05,0.665023750650656,108.882399366347,1.61621842579307e-06,0.000517521165539761,5.47898181722793e-05,7.76885050298183e-07,3.59891999550633e-05,3.02103380900284e-06,3.60616099502951e-08,1.3789932493492e-11,2.15587150745368e-10,8.00028120767572e-14,2.32884524492893e-11,1.97243345420206e-11,6.60600895969551e-11,7.12586159110254e-11,4.5678031192123e-13,0
5122,2.305,26.085,2.99794807648265e-05,1.29810821210006,122.826283802588,6.98707094332852e-07,0.000222358555033707,2.37606335529234e-05,3.36910791250243e-07,1.56073924046675e-05,1.29801981072334e-06,4.46107993737653e-08,2.69175718861069e-11,2.43196041929123e-10,3.45860011694762e-14,1.00061349765168e-11,8.55382807905243e-12,2.86481984015907e-11,3.09026369612417e-11,1.96260595381369e-13,0
5123,2.305,25.935,4.41196306658716e-05,2.63979763729899,122.829775636939,2.41701152701804e-07,6.7128207122614e-05,8.7512195851057e-06,1.24086771855451e-07,5.74831970620378e-06,3.91861433362057e-07,6.71324003167548e-08,7.1830278357262e-11,3.19134616592884e-10,1.56997991119523e-14,3.96392063059036e-12,4.13407613200393e-12,1.38457111999905e-11,1.49352842606587e-11,7.7748443270499e-14,0
5124,2.305,25.785,6.43781685017194e-05,5.38047553482527,103.871452758056,6.47755781834175e-08,1.18367701449448e-05,2.67952230576586e-06,3.79939355656273e-08,1.76006906507768e-06,6.90972335345178e-08,4.96078557424224e-08,9.91729250578993e-11,1.82813756854178e-10,2.85012544007037e-15,4.73470805797793e-13,8.57447137845076e-13,2.87173362579237e-12,3.09772155453672e-12,9.28666818703919e-15,0
5125,2.305,25.635,8.04928652342689e-05,9.77767543805412,73.7667057391553,1.6747625858538e-08,1.50617641265452e-06,7.77197854754996e-07,1.10201751826302e-08,5.10509615335345e-07,8.79231464668239e-09,3.48955632577399e-08,1.19904989494563e-10,8.63767687871853e-11,4.90268232429618e-16,4.00831197817684e-14,1.65465423277339e-13,5.54171329005422e-13,5.97781234076922e-13,7.86191191077046e-16,0
5126,2.305,25.485,8.80917839467174e-05,15.0523790541693,45.4660371552487,5.00915402573237e-09,2.42504647069361e-07,2.4375321042565e-07,3.45626671996667e-09,1.60111555802456e-07,1.41562221646952e-09,2.10507475911221e-08,1.04042044022418e-10,3.00075845224642e-11,8.26510414245841e-17,3.63756970604041e-15,2.9250385251078e-14,9.79644239107354e-14,1.05673626829621e-13,7.1347359710064e-17,0
5127,2.305,25.335,8.18800833662927e-05,19.4431676339257,25.2160771255951,1.75594001295195e-09,6.56835472346632e-08,8.64963709168803e-08,1.22646396195506e-09,5.6815943037568e-08,3.83428052095011e-10,4.03774395473196e-08,2.46383820257106e-10,3.05114533219701e-11,5.31171853917964e-17,1.80629754895324e-15,1.90292016017137e-14,6.37319733190325e-14,6.87472910754572e-14,3.5428752013579e-17,0
5128,2.305,25.185,6.71834888375909e-05,21.1179905350679,12.916262872428,6.73755460672615e-10,2.28601373900008e-08,3.3315955924581e-08,4.72399233244679e-10,2.18838944800597e-08,1.33446172221898e-10,9.82809441547367e-08,2.6760717606038e-10,1.56286780756378e-11,2.03811026853466e-17,6.28653778225023e-16,7.32951030340782e-15,2.45477537563265e-14,2.64795123208723e-14,1.23304263133034e-17,0
5129,2.305,25.035,5.25026346547447e-05,19.5538006155952,5.79095755411946,2.43725075076865e-10,7.76588499875476e-09,1.20791018326361e-08,1.71274042291898e-10,7.93427000917219e-09,4.53333945893222e-11,8.16137588814938e-08,2.47785761400822e-10,7.00705864048454e-12,7.37268352107517e-18,2.13561837465756e-16,2.65740240317995e-15,8.9000843336562e-15,9.60046671109835e-15,4.18880566005337e-18,0
5130,2.305,24.885,4.13343894844048e-05,15.1779829384692,1.93836776639647,6.67932183809131e-11,2.01225626798621e-09,3.31659572430889e-09,4.70272346587578e-11,2.17853664556696e-09,1.17465565615651e-11,1.39057918491782e-07,3.84670799592563e-10,4.69084999467946e-12,4.04098971204524e-18,1.10674094739242e-16,1.45930211869591e-15,4.88744644361538e-15,5.27205868227203e-15,2.17076365257723e-18,0
5131,2.305,24.735,3.26108658438813e-05,9.64120652297801,0.400267689783238,1.09069718598956e-11,3.09194266898994e-10,5.42635618988313e-10,7.69423068398884e-12,3.56435236435783e-10,1.80492317752197e-12,7.25566969316112e-08,1.6660004871706e-10,6.60441688142343e-13,4.49912589220694e-19,1.15947850087123e-17,1.62790685696494e-16,5.45213186267449e-16,5.88118140119042e-16,2.27420320367768e-19,0
5132,2.305,24.585,2.52277835320573e-05,5.49493097343187,0.0609872077646832,1.16980681192711e-12,3.11585479643445e-11,5.83081793300193e-11,8.26773191492652e-13,3.83002680958971e-11,1.81888200751635e-13,1.6049349999747e-08,7.59619257767222e-11,8.05031142493819e-14,3.86036247935947e-20,9.34756438930335e-19,1.39939630392046e-17,4.68681186793355e-17,5.05563538865842e-17,1.83343306357648e-20,0
5133,2.305,24.435,1.3635435979406e-05,3.16177042824539,0.0143432728515486,1.82943550714787e-13,4.82257544780095e-12,9.12141844324961e-12,1.29335958075145e-13,5.9914882578311e-12,2.81518153260088e-14,0,0,0,0,0,0,0,0,0,0
5134,2.305,24.285,7.01139234623086e-07,1.85720015510208,0.00532434899651752,4.58411270439008e-14,1.26957436342644e-12,2.28228024770759e-12,3.2361293834918e-14,1.49913693690258e-12,7.41114934592431e-15,0,0,0,0,0,0,0,0,0,0
5135,2.305,24.135,3.70552761818183e-07,1.18325747852533,0.00278646869148087,1.7711110058683e-14,5.27943481690658e-13,8.79745388768231e-13,1.24742345092979e-14,5.77868913643223e-13,3.08187399501719e-15,0,0,0,0,0,0,0,0,0,0
5136,2.305,23.985,2.07131960199586e-07,0.795828009337982,0.00176784936263579,9.23608145949729e-15,2.92216314291288e-13,4.57856227836568e-13,6.49211241172022e-15,3.00747107472939e-13,1.70581492505455e-15,0,0,0,0,0,0,0,0,0,0
5137,2.305,23.835,1.11453594773041e-07,0.50771338873017,0.00116238182509773,5.08202864585819e-15,1.70313195604017e-13,2.51411857325594e-13,3.56486150054015e-15,1.65142209012523e-13,9.94204558008432e-16,0,0,0,0,0,0,0,0,0,0
5138,2.305,23.685,5.19160451782214e-08,0.294367097220642,0.000791661991339923,2.92065798209003e-15,1.04192419053315e-13,1.44144327824549e-13,2.04387561608719e-15,9.46825379152389e-14,6.08224029322588e-16,0,0,0,0,0,0,0,0,0,0
5139,2.305,23.535,2.18729273231143e-08,0.165494854076249,0.00057298064691633,1.83184912263264e-15,6.87143018787912e-14,9.02252111069441e-14,1.27933656301941e-15,5.92652662818743e-14,4.01120254446218e-16,0,0,0,0,0,0,0,0,0,0
5140,2.305,23.385,8.75941417665244e-09,0.0875901192776192,0.000380292445315319,1.03115010888035e-15,3.98605878314049e-14,5.07237272031421e-14,7.19230445985709e-16,3.3318350410288e-14,2.32686482429516e-16,0,0,0,0,0,0,0,0,0,0
5141,2.305,23.235,3.17393547434428e-09,0.0394643346794932,0.000200842403086699,4.2583910360152e-16,1.67309852764045e-14,2.09329852303485e-14,2.96816522231103e-16,1.37500253923559e-14,9.76672535835102e-17,0,0,0,0,0,0,0,0,0,0
5142,2.305,23.085,9.34312890629623e-10,0.0138429216512304,7.92781015982908e-05,1.17407228472884e-16,4.64862115153821e-15,5.7694486099323e-15,8.18071408710713e-17,3.78971580085238e-15,2.71363615810137e-17,0,0,0,0,0,0,0,0,0,0
5143,2.305,22.935,1.92204341366323e-10,0.00325360084241889,2.02835862403843e-05,1.7585780873658e-17,6.94351984488895e-16,8.64279197697713e-16,1.22549336788049e-17,5.67709802670636e-16,4.05328510358389e-18,0,0,0,0,0,0,0,0,0,0
5144,2.305,22.785,2.25820132400593e-11,0.000418461671644767,2.78341170235135e-06,1.32242517028264e-18,5.14790702448482e-17,6.50324693313144e-17,9.22119380805593e-19,4.27171803158191e-17,3.00509478464479e-19,0,0,0,0,0,0,0,0,0,0
5145,2.305,22.635,1.09568425010097e-12,2.1506269395058e-05,1.54734991308754e-07,5.33263686971615e-20,2.05901946374011e-18,2.6233289190309e-18,3.71971487987366e-20,1.72315791810147e-18,1.20195424682872e-20,0,0,0,0,0,0,0,0,0,0
5146,2.305,22.485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5147,2.455,31.635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5148,2.455,31.485,1.06751113528923e-15,9.65002186179192e-15,3.25082045972197e-07,4.60816781420683e-12,4.10669093609944e-10,2.14052951250104e-10,3.03513578518404e-12,1.40602665248651e-10,2.39728368101122e-12,0,0,0,0,0,0,0,0,0,0
5149,2.455,31.335,6.00751732889076e-16,3.37341054010575e-15,9.55922496781014e-08,4.37251288354447e-12,4.5421023332376e-10,1.99601200564094e-10,2.83021907924983e-12,1.31109898846249e-10,2.6514552476623e-12,0,0,0,0,0,0,0,0,0,0
5150,2.455,31.185,6.51128482862338e-16,1.795109385959e-15,1.61750124762618e-08,3.18387102065954e-12,4.25387527283349e-10,1.40200092065068e-10,1.9879488417592e-12,9.20917300944951e-11,2.48320238709582e-12,0,0,0,0,0,0,0,0,0,0
5151,2.455,31.035,1.05575721758026e-15,3.15962314706244e-15,1.16593209713066e-08,2.34503280906929e-12,4.39694007644115e-10,9.63983082459493e-11,1.36686718533781e-12,6.33201223607742e-11,2.56671646883092e-12,0,0,0,0,0,0,0,0,0,0
5152,2.455,30.885,1.87252636339051e-15,6.71703662329257e-15,1.99224571635686e-08,1.80616618321668e-12,5.39947813946036e-10,6.33143886396083e-11,8.97758080675056e-13,4.15886430872719e-11,3.15194863569289e-12,0,0,0,0,0,0,0,0,0,0
5153,2.455,30.735,3.0655420211871e-15,1.25406070591988e-14,3.30804379328787e-08,1.62898694041473e-12,7.20217053691619e-10,4.44359644878539e-11,6.3007393814752e-13,2.91881751846839e-11,4.20427139036685e-12,0,0,0,0,0,0,0,0,0,0
5154,2.455,30.585,4.74655093314428e-15,2.18402022313959e-14,5.19466719697013e-08,1.7065201303715e-12,9.87026860451861e-10,3.39218025357136e-11,4.80989755912281e-13,2.22818504426364e-11,5.76177516508474e-12,0,0,0,0,0,0,0,0,0,0
5155,2.455,30.435,7.69268104196851e-15,4.0813626488039e-14,8.57577650494585e-08,2.05964118844295e-12,1.44613682612372e-09,2.70986339209092e-11,3.84241530250397e-13,1.77999888888496e-11,8.44183213166568e-12,0,0,0,0,0,0,0,0,0,0
5156,2.455,30.285,2.58025849308964e-14,9.3476596669172e-14,1.66950216391729e-07,3.03742063423964e-12,2.43460703444896e-09,2.35642790518897e-11,3.34126608321725e-13,1.54784151305039e-11,1.42120322506773e-11,6.08293942135902e-17,9.69165354265975e-25,1.65280714227812e-19,7.51761606974311e-20,5.47786582751017e-17,4.24157022934014e-18,1.42057268794065e-17,1.53236309791989e-17,1.0744296381512e-18,0
5157,2.455,30.135,6.71516779988554e-14,3.05244807723399e-13,4.45654090030158e-07,6.11025631356003e-12,5.22905995046044e-09,2.940116378414e-11,4.16889950856293e-13,1.93124269734178e-11,3.05246670690645e-11,1.51505791889267e-16,3.06775051716854e-24,4.27665669691606e-19,1.46591908346416e-19,1.14045797519542e-16,5.12991505705676e-18,1.71809420273209e-17,1.85329774207706e-17,2.23689644228836e-18,0
5158,2.455,29.985,2.22127332304279e-13,1.2888304987506e-12,1.51416034384356e-06,1.43706847018769e-11,1.26292815832832e-08,5.11669927596846e-11,7.25515671884929e-13,3.36095135000693e-11,7.37235036000657e-11,7.31783349057228e-16,1.9301525549289e-23,2.1652492916963e-18,5.13751978092101e-19,4.10451651456706e-16,1.3303418117518e-17,4.45553684417973e-17,4.80616043050992e-17,8.05060659312717e-18,0
5159,2.455,29.835,6.10989320828859e-13,4.04433213690718e-12,4.03777829214477e-06,2.87356150152825e-11,2.55643485109301e-08,8.54310938608937e-11,1.21135900547173e-12,5.61162059284779e-11,1.4923203134085e-10,1.88118096969907e-15,6.05683953853031e-23,5.77399968972448e-18,1.02730320453948e-18,8.30841326605229e-16,2.22120844038324e-17,7.43919792440298e-17,8.02461744777233e-17,1.62961378224208e-17,0
5160,2.455,29.685,1.26061759129257e-12,9.09161524249464e-12,8.41547626365821e-06,5.3712336459342e-11,4.78817753724649e-08,1.54411131147721e-10,2.18945240904248e-12,1.01426382848893e-10,2.79510140265009e-10,4.13791247342957e-15,1.46629570630954e-22,1.29598334460336e-17,2.06792495368467e-18,1.67586213803627e-15,4.32351167213619e-17,1.44801624524433e-16,1.56196629587295e-16,3.2870392495165e-17,0
5161,2.455,29.535,2.29159714322497e-12,1.62885497814166e-11,1.47161048571491e-05,9.31507418753878e-11,8.28809010525381e-08,2.76378710772264e-10,3.91887572878077e-12,1.81541918135769e-10,4.83817740150964e-10,5.66026674172384e-15,2.06408502830111e-22,1.78064868771504e-17,2.81780994173048e-18,2.2792247789448e-15,6.0803316369898e-17,2.03640458370364e-16,2.19665720944281e-16,4.4704759189949e-17,0
5162,2.455,29.385,4.22464188523056e-12,2.76932816158572e-11,2.54322653303489e-05,1.76318954899234e-10,1.55775759165326e-07,5.83103944654273e-10,8.26804600715027e-12,3.83017231281236e-10,9.09341902627476e-10,1.43093691241121e-14,5.10442566743479e-22,4.4760786981414e-17,7.75803401556631e-18,6.23103036661303e-15,1.86593262289367e-16,6.24931989404446e-16,6.74110327054976e-16,1.22215551713133e-16,0
5163,2.455,29.235,6.89629840364704e-12,3.96432098380593e-11,3.89992893186815e-05,3.4504528010442e-10,2.98957388361416e-07,1.46078411550724e-09,2.07129970295248e-11,9.59529587392738e-10,1.74516552501531e-09,4.02992117887353e-12,1.33153995009993e-19,1.2469635291322e-14,2.76441000427776e-15,2.17472142542034e-12,8.5010068660803e-14,2.8471291340208e-13,3.07118083926471e-13,4.2655029311358e-14,0
5164,2.455,29.085,1.09336246658078e-11,5.33110237389148e-11,5.52796387821109e-05,6.51394332449487e-10,5.46399620652634e-07,3.73468174816146e-09,5.29554306722646e-11,2.45316032589266e-09,3.18961108420901e-09,4.13357483768591e-14,1.28970028629183e-21,1.27695965586676e-16,3.76180226989579e-17,2.86859800842633e-14,1.56856633422781e-15,5.25339054441134e-15,5.66680035281204e-15,5.6264739525447e-16,0
5165,2.455,28.935,2.06106785609004e-11,9.52395317419821e-11,9.52252844415251e-05,1.21232075037845e-09,9.93228051374035e-07,8.23706821066982e-09,1.16796429786172e-10,5.41059460984444e-09,5.79797478912384e-09,5.97231505023261e-14,1.97488693020174e-21,1.8854606319422e-16,6.00098771437334e-17,4.46952623118316e-14,2.96534455584113e-15,9.93143401757782e-15,1.0712977327492e-14,8.76653788115525e-16,0
5166,2.455,28.785,4.21597774604742e-11,1.85757203562859e-10,0.000181210444285423,2.13316874485291e-09,1.73128036145694e-06,1.53832781880734e-08,2.18125178136454e-10,1.01046488771712e-08,1.0106359598892e-08,1.26430446134643e-13,4.37456868161782e-21,4.07466850374107e-16,1.19919470920478e-16,8.84770828722568e-14,6.28929945441194e-15,2.10639139472825e-14,2.27215155581848e-14,1.73539130453262e-15,0
5167,2.455,28.635,9.88513550969491e-11,4.07971321063709e-10,0.000359712563725996,3.26431656930242e-09,2.68462905128291e-06,2.16228337276628e-08,3.06598138641089e-10,1.42031587725485e-08,1.56715381452371e-08,1.34736998763377e-13,5.16981258051932e-21,4.35252202108455e-16,9.87455762213981e-17,7.382729891028e-14,4.75702342008582e-15,1.59320656763456e-14,1.71858221147836e-14,1.44805012461991e-15,0
5168,2.455,28.485,2.55114368293681e-10,1.82273204931074e-09,0.00100339816308319,5.51744136964537e-09,4.58539364086048e-06,3.39537834691005e-08,4.81443225368316e-10,2.23028574151872e-08,2.67672625890833e-08,5.97280136927607e-13,3.98959590953135e-20,2.09710216084388e-15,2.88286311563971e-16,2.17806197940873e-13,1.29024377182582e-14,4.32124181361586e-14,4.66129719977414e-14,4.27205510921769e-15,0
5169,2.455,28.335,8.4114484142352e-10,1.92565170475683e-08,0.00567798042170066,2.32705791854595e-08,1.80103865145951e-05,2.15393344203892e-07,3.05414171150502e-09,1.4148311478547e-07,1.05135740548978e-07,1.88542576094935e-12,2.88385599304383e-19,8.11951200303194e-15,8.31923205880178e-16,5.8533756172434e-13,5.60022694930119e-14,1.87560950786947e-13,2.02320854143222e-13,1.14808228679484e-14,0
5170,2.455,28.185,3.01829976968753e-09,1.53109636741319e-07,0.0272568579821836,1.07002759192847e-07,7.68077953818926e-05,1.31670207326911e-06,1.8670004583752e-08,8.64887962342312e-07,4.48365977471549e-07,1.50655868887956e-11,4.3617501619075e-18,7.41393686244085e-14,7.27657424084779e-15,4.7482579105086e-12,6.51188177355971e-13,2.18093792969132e-12,2.35256444860808e-12,9.31324286836983e-14,0
5171,2.455,28.035,8.15911979424201e-09,8.76511710749987e-07,0.0795615077621583,2.9790907371557e-07,0.000200549675607617,4.3878208489967e-06,6.22165310031435e-08,2.88218079872062e-06,1.17070997105239e-06,1.28427608385557e-11,8.07793192627188e-18,7.00141268306993e-14,6.55399962174255e-15,4.01099351215234e-12,7.02051335839472e-13,2.3512871396708e-12,2.53631910287415e-12,7.86717100547209e-14,0
5172,2.455,27.885,1.71698335614236e-08,4.52817972961993e-06,0.18408377386684,6.2901422094065e-07,0.000394554547208007,1.0833758199605e-05,1.53615855364835e-07,7.11625449977599e-06,2.30321462205155e-06,5.29202984872119e-11,8.34634087763546e-17,3.23987442005639e-13,2.76766257213886e-14,1.57821818883203e-11,3.4668026238736e-12,1.16109008118957e-11,1.25246079196057e-11,3.09552045203728e-13,0
5173,2.455,27.735,3.37625849512845e-08,1.98066710424602e-05,0.382879345406095,1.18884323018351e-06,0.000683630037593059,2.38476973346351e-05,3.38145300739243e-07,1.56645810567454e-05,3.99069461431834e-06,1.15797947082903e-10,4.33528415777368e-16,8.00217831898739e-13,6.21170587770882e-14,3.24724267856703e-11,9.06212498716135e-12,3.03505696131515e-11,3.2738974408598e-11,6.36914860445207e-13,0
5174,2.455,27.585,6.79959608927786e-08,8.7490817836456e-05,0.78146257695174,2.1832399733424e-06,0.00112714308750668,5.07632341435085e-05,7.19790629471939e-07,3.33443009102876e-05,6.57970485720444e-06,2.3079484870082e-10,2.11659487522862e-15,1.80517113413442e-12,1.26082730242186e-13,5.91750120941005e-11,2.13205583402736e-11,7.14061096061342e-11,7.70253351027643e-11,1.16065993681086e-12,0
5175,2.455,27.435,1.41427905348293e-07,0.000458698472045869,1.7093913430909,3.9362292791648e-06,0.00178436455728771,0.000104980790755023,1.48856137192518e-06,6.89576055544341e-05,1.041623947295e-05,3.18185215329019e-10,7.92630959695261e-15,2.82049571609999e-12,1.62369457765548e-13,6.69136708982892e-11,3.1494237226507e-11,1.05479458814618e-10,1.13780049164816e-10,1.3124461735917e-12,0
5176,2.455,27.285,3.07890676396513e-07,0.00220590877433565,3.8655258587963,6.48388221566338e-06,0.00257407308202528,0.0001927617594767,2.73324012019426e-06,0.000126617348567999,1.50261683547487e-05,7.56465233498291e-10,4.32005174365894e-14,7.22853335594908e-12,3.03121493582263e-13,1.09398105986074e-10,6.55389982220781e-11,2.19501047572561e-10,2.36774441822158e-10,2.14573684105811e-12,0
5177,2.455,27.135,6.73815186265096e-07,0.00811462931875771,8.17089093852288,9.02112025626077e-06,0.00320589902609567,0.000288583418473585,4.09193078303559e-06,0.000189558693524124,1.87144568554146e-05,1.03620421617117e-09,1.02828582727298e-13,9.88677803561269e-12,2.72888887751888e-13,8.81622232176308e-11,6.34883520641887e-11,2.12633091209661e-10,2.2936601916419e-10,1.72921581344031e-12,0
5178,2.455,26.985,1.42870047059891e-06,0.023608473562814,15.7113951892879,1.04069026178841e-05,0.00341316810619351,0.000348404300925372,4.94015315030658e-06,0.000228852594687952,1.99243919945049e-05,1.723515776046e-09,2.44772653899255e-13,1.5554281237395e-11,2.57570839792631e-13,7.6796282389354e-11,6.27127741665669e-11,2.10035551338435e-10,2.26564068741073e-10,1.50628403478457e-12,0
5179,2.455,26.835,2.72136942753951e-06,0.0575997070719871,27.6635684737628,1.0007315354967e-05,0.00310560839181842,0.000344613213965123,4.88639792931758e-06,0.000226362384075637,1.81290106016256e-05,4.00505975341414e-09,7.29903488016221e-13,3.3472917853253e-11,3.02721289487752e-13,8.54042307750067e-11,7.5814907072327e-11,2.53916781999059e-10,2.73898484731521e-10,1.6751205795902e-12,0
5180,2.455,26.685,4.72123798686966e-06,0.12401455556148,44.7637373694866,8.00187370501556e-06,0.00240566453358696,0.000279767474222165,3.96692625625189e-06,0.000183767858820869,1.40430838993303e-05,8.96287812735614e-09,2.00010675209555e-12,6.89361555490094e-11,3.08072137643099e-13,8.41982586755434e-11,7.83348927822061e-11,2.62356634883475e-10,2.83002502584138e-10,1.65146666656124e-12,0
5181,2.455,26.535,8.14663635772508e-06,0.244603056429987,66.0188677130908,5.35047561823553e-06,0.00159472015789873,0.000187818679320035,2.66315036256696e-06,0.000123370440545914,9.30919056376358e-06,2.07412442568045e-08,5.65804924553687e-12,1.45813447094628e-10,2.95442843174098e-13,8.00509651261214e-11,7.54242252413396e-11,2.52608323318035e-10,2.72487058329356e-10,1.5701215935704e-12,0
5182,2.455,26.385,1.33251226738524e-05,0.456993676605378,88.5859749499383,3.03036157779409e-06,0.000909898074833909,0.000106011821252679,1.50318073382033e-06,6.96348474942267e-05,5.31153678948959e-06,1.51430402909522e-08,5.26456715449395e-12,9.74445724449321e-11,8.33349433893374e-14,2.27474518708477e-11,2.12023642505357e-11,7.10102578656723e-11,7.65983322436493e-11,4.46169090317126e-13,0
